file_name,bmp_path,postal_code,town_name_arabic,transcription_notes
ae68_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_010.bmp,,, 
ae68_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_011.bmp,,, 
ae68_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_012.bmp,,, 
ae68_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_013.bmp,,, 
ae68_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_014.bmp,,, 
ae68_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_015.bmp,,, 
ae68_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_016.bmp,,, 
ae68_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_017.bmp,,, 
ae68_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_018.bmp,,, 
ae68_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_019.bmp,,, 
ae68_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_020.bmp,,, 
ae68_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_021.bmp,,, 
ae68_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_022.bmp,,, 
ae68_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_023.bmp,,, 
ae68_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_024.bmp,,, 
ae68_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_025.bmp,,, 
ae68_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_026.bmp,,, 
ae68_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_027.bmp,,, 
ae68_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_028.bmp,,, 
ae68_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_029.bmp,,, 
ae68_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_030.bmp,,, 
ae68_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_031.bmp,,, 
ae68_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_032.bmp,,, 
ae68_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_033.bmp,,, 
ae68_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_034.bmp,,, 
ae68_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_035.bmp,,, 
ae68_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_036.bmp,,, 
ae68_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_037.bmp,,, 
ae68_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_038.bmp,,, 
ae68_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_039.bmp,,, 
ae68_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_040.bmp,,, 
ae68_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_041.bmp,,, 
ae68_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_042.bmp,,, 
ae68_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_043.bmp,,, 
ae68_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_044.bmp,,, 
ae68_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_045.bmp,,, 
ae68_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_046.bmp,,, 
ae68_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_047.bmp,,, 
ae68_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_048.bmp,,, 
ae68_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_049.bmp,,, 
ae68_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_050.bmp,,, 
ae68_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_051.bmp,,, 
ae68_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_052.bmp,,, 
ae68_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_053.bmp,,, 
ae68_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_054.bmp,,, 
ae68_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_055.bmp,,, 
ae68_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_056.bmp,,, 
ae68_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_057.bmp,,, 
ae68_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae68_058.bmp,,, 
ae69_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_001.bmp,,, 
ae69_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_002.bmp,,, 
ae69_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_003.bmp,,, 
ae69_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_004.bmp,,, 
ae69_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_005.bmp,,, 
ae69_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_006.bmp,,, 
ae69_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_007.bmp,,, 
ae69_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_008.bmp,,, 
ae69_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_009.bmp,,, 
ae69_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_010.bmp,,, 
ae69_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_011.bmp,,, 
ae69_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_012.bmp,,, 
ae69_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_013.bmp,,, 
ae69_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_014.bmp,,, 
ae69_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_015.bmp,,, 
ae69_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_016.bmp,,, 
ae69_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_017.bmp,,, 
ae69_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_018.bmp,,, 
ae69_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_019.bmp,,, 
ae69_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_020.bmp,,, 
ae69_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_021.bmp,,, 
ae69_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_022.bmp,,, 
ae69_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_023.bmp,,, 
ae69_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_024.bmp,,, 
ae69_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_025.bmp,,, 
ae69_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_026.bmp,,, 
ae69_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_027.bmp,,, 
ae69_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_028.bmp,,, 
ae69_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_029.bmp,,, 
ae69_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_030.bmp,,, 
ae69_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_031.bmp,,, 
ae69_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_032.bmp,,, 
ae69_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_033.bmp,,, 
ae69_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_034.bmp,,, 
ae69_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_035.bmp,,, 
ae69_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_036.bmp,,, 
ae69_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_037.bmp,,, 
ae69_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_038.bmp,,, 
ae69_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_039.bmp,,, 
ae69_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_040.bmp,,, 
ae69_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_041.bmp,,, 
ae69_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_042.bmp,,, 
ae69_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_043.bmp,,, 
ae69_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_044.bmp,,, 
ae69_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_045.bmp,,, 
ae69_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_046.bmp,,, 
ae69_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_047.bmp,,, 
ae69_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae69_048.bmp,,, 
ae70_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_001.bmp,,, 
ae70_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_002.bmp,,, 
ae70_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_003.bmp,,, 
ae70_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_004.bmp,,, 
ae70_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_005.bmp,,, 
ae70_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_006.bmp,,, 
ae70_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_007.bmp,,, 
ae70_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_008.bmp,,, 
ae70_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_009.bmp,,, 
ae70_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_010.bmp,,, 
ae70_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_011.bmp,,, 
ae70_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_012.bmp,,, 
ae70_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_013.bmp,,, 
ae70_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_014.bmp,,, 
ae70_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_015.bmp,,, 
ae70_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_016.bmp,,, 
ae70_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_017.bmp,,, 
ae70_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_018.bmp,,, 
ae70_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_019.bmp,,, 
ae70_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_020.bmp,,, 
ae70_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_021.bmp,,, 
ae70_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_022.bmp,,, 
ae70_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_023.bmp,,, 
ae70_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_024.bmp,,, 
ae70_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_025.bmp,,, 
ae70_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_026.bmp,,, 
ae70_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_027.bmp,,, 
ae70_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_028.bmp,,, 
ae70_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_029.bmp,,, 
ae70_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_030.bmp,,, 
ae70_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_031.bmp,,, 
ae70_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_032.bmp,,, 
ae70_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_033.bmp,,, 
ae70_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_034.bmp,,, 
ae70_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_035.bmp,,, 
ae70_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_036.bmp,,, 
ae70_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_037.bmp,,, 
ae70_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_038.bmp,,, 
ae70_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_039.bmp,,, 
ae70_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_040.bmp,,, 
ae70_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_041.bmp,,, 
ae70_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_042.bmp,,, 
ae70_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_043.bmp,,, 
ae70_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_044.bmp,,, 
ae70_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_045.bmp,,, 
ae70_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_046.bmp,,, 
ae70_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_047.bmp,,, 
ae70_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_048.bmp,,, 
ae70_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_049.bmp,,, 
ae70_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_050.bmp,,, 
ae70_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_051.bmp,,, 
ae70_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_052.bmp,,, 
ae70_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_053.bmp,,, 
ae70_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_054.bmp,,, 
ae70_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_055.bmp,,, 
ae70_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_056.bmp,,, 
ae70_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_057.bmp,,, 
ae70_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_058.bmp,,, 
ae70_059,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_059.bmp,,, 
ae70_060,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae70_060.bmp,,, 
ae77_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_001.bmp,,, 
ae77_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_002.bmp,,, 
ae77_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_003.bmp,,, 
ae77_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_004.bmp,,, 
ae77_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_005.bmp,,, 
ae77_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_006.bmp,,, 
ae77_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_007.bmp,,, 
ae77_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_008.bmp,,, 
ae77_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_009.bmp,,, 
ae77_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_010.bmp,,, 
ae77_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_011.bmp,,, 
ae77_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_012.bmp,,, 
ae77_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_013.bmp,,, 
ae77_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_014.bmp,,, 
ae77_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_015.bmp,,, 
ae77_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_016.bmp,,, 
ae77_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_017.bmp,,, 
ae77_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_018.bmp,,, 
ae77_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_019.bmp,,, 
ae77_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_020.bmp,,, 
ae77_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_021.bmp,,, 
ae77_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_022.bmp,,, 
ae77_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_023.bmp,,, 
ae77_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_024.bmp,,, 
ae77_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_025.bmp,,, 
ae77_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_026.bmp,,, 
ae77_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_027.bmp,,, 
ae77_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_028.bmp,,, 
ae77_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_029.bmp,,, 
ae77_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_030.bmp,,, 
ae77_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_031.bmp,,, 
ae77_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_032.bmp,,, 
ae77_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_033.bmp,,, 
ae77_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_034.bmp,,, 
ae77_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_035.bmp,,, 
ae77_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_036.bmp,,, 
ae77_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_037.bmp,,, 
ae77_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_038.bmp,,, 
ae77_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_039.bmp,,, 
ae77_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_040.bmp,,, 
ae77_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_041.bmp,,, 
ae77_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_042.bmp,,, 
ae77_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_043.bmp,,, 
ae77_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_044.bmp,,, 
ae77_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_045.bmp,,, 
ae77_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_046.bmp,,, 
ae77_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_047.bmp,,, 
ae77_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_048.bmp,,, 
ae77_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_049.bmp,,, 
ae77_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_050.bmp,,, 
ae77_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_051.bmp,,, 
ae77_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_052.bmp,,, 
ae77_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_053.bmp,,, 
ae77_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_054.bmp,,, 
ae77_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae77_055.bmp,,, 
ae78_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_001.bmp,,, 
ae78_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_002.bmp,,, 
ae78_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_003.bmp,,, 
ae78_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_004.bmp,,, 
ae78_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_005.bmp,,, 
ae78_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_006.bmp,,, 
ae78_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_007.bmp,,, 
ae78_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_008.bmp,,, 
ae78_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_009.bmp,,, 
ae78_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_010.bmp,,, 
ae78_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_011.bmp,,, 
ae78_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_012.bmp,,, 
ae78_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_013.bmp,,, 
ae78_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_014.bmp,,, 
ae78_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_015.bmp,,, 
ae78_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_016.bmp,,, 
ae78_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_017.bmp,,, 
ae78_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_018.bmp,,, 
ae78_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_019.bmp,,, 
ae78_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_020.bmp,,, 
ae78_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_021.bmp,,, 
ae78_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_022.bmp,,, 
ae78_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_023.bmp,,, 
ae78_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_024.bmp,,, 
ae78_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_025.bmp,,, 
ae78_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_026.bmp,,, 
ae78_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_027.bmp,,, 
ae78_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_028.bmp,,, 
ae78_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_029.bmp,,, 
ae78_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_030.bmp,,, 
ae78_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_031.bmp,,, 
ae78_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_032.bmp,,, 
ae78_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_033.bmp,,, 
ae78_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_034.bmp,,, 
ae78_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_035.bmp,,, 
ae78_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_036.bmp,,, 
ae78_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_037.bmp,,, 
ae78_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_038.bmp,,, 
ae78_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_039.bmp,,, 
ae78_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_040.bmp,,, 
ae78_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_041.bmp,,, 
ae78_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_042.bmp,,, 
ae78_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_043.bmp,,, 
ae78_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_044.bmp,,, 
ae78_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_045.bmp,,, 
ae78_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_046.bmp,,, 
ae78_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_047.bmp,,, 
ae78_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_048.bmp,,, 
ae78_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_049.bmp,,, 
ae78_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_050.bmp,,, 
ae78_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_051.bmp,,, 
ae78_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_052.bmp,,, 
ae78_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_053.bmp,,, 
ae78_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_054.bmp,,, 
ae78_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_055.bmp,,, 
ae78_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_056.bmp,,, 
ae78_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_057.bmp,,, 
ae78_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_058.bmp,,, 
ae78_059,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_059.bmp,,, 
ae78_060,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae78_060.bmp,,, 
ae87_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_001.bmp,,, 
ae87_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_002.bmp,,, 
ae87_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_003.bmp,,, 
ae87_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_004.bmp,,, 
ae87_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_005.bmp,,, 
ae87_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_006.bmp,,, 
ae87_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_007.bmp,,, 
ae87_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_008.bmp,,, 
ae87_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_009.bmp,,, 
ae87_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_010.bmp,,, 
ae87_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_011.bmp,,, 
ae87_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_012.bmp,,, 
ae87_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_013.bmp,,, 
ae87_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_014.bmp,,, 
ae87_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_015.bmp,,, 
ae87_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_016.bmp,,, 
ae87_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_017.bmp,,, 
ae87_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_018.bmp,,, 
ae87_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_019.bmp,,, 
ae87_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_020.bmp,,, 
ae87_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_021.bmp,,, 
ae87_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_022.bmp,,, 
ae87_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_023.bmp,,, 
ae87_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_024.bmp,,, 
ae87_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_025.bmp,,, 
