file_name	xml_file	bmp_exists	num_segments	segment_ranges
ae53_055	ae53_055.xml	True	16	48-66; 73-133; 168-190; 201-214; 224-234; 247-318; 365-391; 400-413; 423-449; 466-466; 512-532; 563-592; 609-632; 713-713; 762-780; 789-812
ae53_056	ae53_056.xml	True	9	92-112; 119-137; 145-193; 222-245; 257-275; 290-362; 438-444; 502-529; 540-569
ae53_057	ae53_057.xml	True	4	41-51; 89-116; 134-177; 196-196
ae53_058	ae53_058.xml	True	4	127-182; 211-228; 248-280; 290-307
ae53_059	ae53_059.xml	True	2	45-76; 94-121
ae57_001	ae57_001.xml	True	3	67-117; 138-165; 186-213
ae57_002	ae57_002.xml	True	7	27-39; 56-93; 128-143; 179-227; 236-251; 262-299; 358-376
ae57_003	ae57_003.xml	True	12	49-122; 133-151; 183-190; 212-225; 275-296; 314-354; 399-437; 479-514; 530-535; 580-599; 613-660; 698-720
ae57_004	ae57_004.xml	True	9	55-66; 84-142; 158-164; 198-220; 241-274; 284-284; 307-307; 355-380; 388-411
ae57_005	ae57_005.xml	True	6	50-56; 110-131; 156-187; 203-205; 227-270; 318-336
ae57_006	ae57_006.xml	True	4	120-138; 163-195; 208-243; 272-294
ae57_007	ae57_007.xml	True	6	65-82; 100-156; 166-182; 205-266; 317-330; 356-439
ae57_008	ae57_008.xml	True	5	51-56; 82-97; 142-195; 202-204; 218-230
ae57_009	ae57_009.xml	True	9	47-60; 89-143; 189-189; 225-239; 289-309; 322-367; 405-422; 443-468; 485-485
ae57_010	ae57_010.xml	True	6	37-56; 74-114; 148-188; 227-306; 364-374; 388-390
ae57_011	ae57_011.xml	True	8	44-57; 76-84; 132-149; 188-205; 231-237; 258-335; 411-428; 458-458
ae57_012	ae57_012.xml	True	6	42-72; 84-126; 150-160; 192-209; 232-270; 285-289
ae57_013	ae57_013.xml	True	6	49-78; 110-110; 151-164; 173-188; 211-239; 252-261
ae57_014	ae57_014.xml	True	3	82-101; 127-147; 159-173
ae57_015	ae57_015.xml	True	10	44-73; 85-133; 147-147; 194-194; 230-249; 267-267; 290-310; 349-362; 376-412; 433-460
ae57_016	ae57_016.xml	True	6	45-59; 76-131; 156-198; 207-230; 251-257; 311-336
ae57_017	ae57_017.xml	True	11	61-61; 102-102; 116-129; 153-162; 158-190; 206-311; 337-354; 375-389; 399-438; 454-468; 477-484
ae57_018	ae57_018.xml	True	7	63-72; 95-113; 130-176; 195-239; 303-339; 350-352; 411-426
ae57_019	ae57_019.xml	True	7	91-129; 141-141; 190-223; 236-275; 286-359; 397-443; 453-462
ae57_020	ae57_020.xml	True	12	46-127; 138-167; 189-222; 243-286; 316-318; 336-365; 401-451; 490-538; 550-576; 598-627; 635-683; 715-767
ae57_021	ae57_021.xml	True	5	50-72; 100-130; 152-179; 213-226; 240-277
ae57_022	ae57_022.xml	True	14	62-62; 105-124; 134-195; 217-275; 315-315; 352-418; 445-500; 510-520; 571-587; 600-652; 668-672; 725-725; 746-776; 786-793
ae57_023	ae57_023.xml	True	7	106-154; 164-193; 222-223; 243-248; 269-300; 326-342; 352-358
ae57_024	ae57_024.xml	True	9	70-81; 112-128; 136-172; 204-232; 247-254; 268-307; 361-377; 393-451; 462-476
ae57_025	ae57_025.xml	True	3	27-40; 53-53; 103-120
ae57_026	ae57_026.xml	True	6	54-94; 116-158; 183-243; 295-301; 327-345; 364-402
ae57_027	ae57_027.xml	True	4	50-72; 100-122; 143-159; 167-174
ae57_028	ae57_028.xml	True	7	54-70; 80-83; 91-115; 131-167; 197-216; 241-261; 275-278
ae57_029	ae57_029.xml	True	9	58-63; 71-81; 127-132; 164-192; 210-210; 233-276; 337-370; 397-415; 427-465
ae57_030	ae57_030.xml	True	4	45-74; 97-132; 143-175; 198-214
ae57_031	ae57_031.xml	True	4	29-68; 104-137; 154-163; 181-189
ae57_032	ae57_032.xml	True	4	45-92; 102-151; 172-188; 199-223
ae57_033	ae57_033.xml	True	3	55-69; 79-112; 147-171
ae57_034	ae57_034.xml	True	7	44-89; 118-155; 180-222; 233-244; 256-256; 313-355; 363-390
ae57_035	ae57_035.xml	True	8	30-49; 67-87; 143-163; 187-211; 224-247; 306-315; 339-384; 430-444
ae57_036	ae57_036.xml	True	8	38-78; 86-86; 102-124; 144-161; 179-179; 223-223; 267-278; 294-300
ae57_037	ae57_037.xml	True	5	36-61; 81-95; 105-149; 182-207; 218-226
ae57_038	ae57_038.xml	True	7	53-68; 82-102; 110-165; 198-242; 282-289; 318-363; 375-425
ae57_039	ae57_039.xml	True	3	83-83; 140-155; 168-225
ae57_040	ae57_040.xml	True	4	26-44; 66-94; 126-135; 161-182
ae57_041	ae57_041.xml	True	9	62-73; 100-136; 170-170; 223-223; 263-274; 282-324; 364-385; 412-431; 446-450
ae57_042	ae57_042.xml	True	8	46-59; 85-115; 150-171; 190-199; 220-261; 289-345; 358-378; 387-426
ae57_043	ae57_043.xml	True	3	86-113; 122-155; 195-216
ae57_044	ae57_044.xml	True	7	90-107; 127-140; 166-209; 218-291; 306-315; 346-358; 366-375
ae57_045	ae57_045.xml	True	10	27-31; 64-119; 129-145; 178-210; 232-235; 300-326; 340-381; 426-441; 464-464; 510-541
ae57_046	ae57_046.xml	True	6	52-68; 94-101; 138-150; 167-217; 249-272; 317-352
ae57_047	ae57_047.xml	True	5	46-76; 87-109; 126-145; 176-186; 194-208
ae57_048	ae57_048.xml	True	16	46-56; 72-99; 136-171; 182-189; 209-215; 235-288; 320-342; 356-374; 387-387; 408-420; 455-455; 499-506; 527-527; 594-623; 637-660; 670-694
ae57_049	ae57_049.xml	True	5	72-72; 115-119; 146-162; 182-209; 221-232
ae57_050	ae57_050.xml	True	4	46-46; 76-100; 126-142; 170-192
ae57_051	ae57_051.xml	True	16	47-54; 65-95; 139-180; 191-213; 223-237; 247-300; 356-363; 378-382; 394-402; 420-429; 462-462; 506-508; 525-525; 590-590; 631-660; 670-685
ae57_052	ae57_052.xml	True	2	47-111; 129-157
ae57_053	ae57_053.xml	True	4	42-42; 97-107; 146-217; 227-243
ae57_054	ae57_054.xml	True	7	52-96; 105-112; 121-164; 175-215; 255-273; 307-335; 351-355
ae57_055	ae57_055.xml	True	6	32-46; 64-64; 83-102; 134-161; 188-223; 233-248
ae57_056	ae57_056.xml	True	9	88-88; 138-155; 163-163; 212-224; 262-267; 307-370; 412-412; 466-501; 511-587
ae57_057	ae57_057.xml	True	9	28-98; 108-108; 155-160; 196-223; 232-240; 260-330; 361-395; 420-429; 442-508
ae57_058	ae57_058.xml	True	7	96-122; 137-174; 200-230; 245-245; 288-300; 328-353; 366-372
ae57_059	ae57_059.xml	True	8	71-152; 161-161; 217-230; 258-303; 313-326; 340-347; 368-400; 451-477
ae68_001	ae68_001.xml	True	8	63-67; 124-157; 171-219; 228-253; 294-317; 384-411; 427-457; 477-503
ae68_002	ae68_002.xml	True	7	78-112; 121-171; 216-230; 240-240; 272-299; 320-344; 369-369
ae68_003	ae68_003.xml	True	3	29-42; 51-101; 116-153
ae68_004	ae68_004.xml	True	3	81-91; 103-145; 193-231
ae68_005	ae68_005.xml	True	10	60-60; 111-116; 127-127; 164-182; 226-245; 283-304; 339-339; 394-406; 424-472; 485-523
ae68_006	ae68_006.xml	True	3	100-119; 132-180; 223-253
ae68_007	ae68_007.xml	True	9	57-89; 129-148; 163-163; 176-240; 255-276; 345-345; 408-427; 452-482; 493-502
ae68_008	ae68_008.xml	True	3	29-41; 56-88; 106-161
ae68_009	ae68_009.xml	True	11	59-110; 127-127; 172-172; 212-239; 256-277; 293-327; 367-381; 405-435; 481-489; 509-552; 560-570
ae68_010	ae68_010.xml	True	3	48-75; 88-99; 116-121
ae68_011	ae68_011.xml	True	3	60-78; 87-114; 152-167
ae68_012	ae68_012.xml	True	14	78-78; 114-116; 127-156; 177-218; 268-286; 321-350; 403-417; 428-452; 474-498; 507-549; 558-558; 606-616; 631-639; 654-658
ae68_013	ae68_013.xml	True	9	93-130; 145-158; 180-180; 228-234; 244-247; 266-289; 323-323; 361-377; 393-393
ae68_014	ae68_014.xml	True	7	46-77; 88-102; 115-135; 147-176; 215-235; 254-283; 301-307
ae68_015	ae68_015.xml	True	11	57-88; 114-136; 174-190; 224-251; 265-295; 319-347; 384-398; 421-453; 485-498; 517-558; 569-583
ae68_016	ae68_016.xml	True	4	45-92; 128-150; 170-203; 217-220
ae68_017	ae68_017.xml	True	6	56-122; 135-150; 185-185; 228-255; 299-323; 334-368
ae68_018	ae68_018.xml	True	8	55-76; 86-89; 103-109; 120-157; 188-196; 236-256; 285-338; 380-416
ae68_019	ae68_019.xml	True	6	46-74; 117-131; 159-161; 174-180; 117-225; 303-334
ae68_020	ae68_020.xml	True	5	42-64; 77-131; 169-169; 209-226; 232-240
ae68_021	ae68_021.xml	True	5	61-77; 88-96; 114-128; 152-184; 228-289
ae68_022	ae68_022.xml	True	6	107-139; 161-184; 223-243; 258-305; 313-315; 325-333
ae68_023	ae68_023.xml	True	6	51-70; 115-136; 156-172; 201-251; 314-327; 342-375
ae68_024	ae68_024.xml	True	9	29-49; 60-117; 126-126; 172-200; 245-257; 270-302; 322-331; 347-347; 375-409
ae68_025	ae68_025.xml	True	11	91-112; 127-173; 185-185; 220-228; 240-245; 260-263; 320-328; 366-402; 423-434; 495-528; 556-573
ae68_026	ae68_026.xml	True	10	108-125; 135-140; 158-166; 182-223; 241-280; 307-328; 342-393; 435-453; 485-530; 538-554
ae68_027	ae68_027.xml	True	7	31-69; 81-94; 108-109; 148-195; 228-244; 273-322; 331-342
ae68_028	ae68_028.xml	True	7	101-112; 124-182; 191-226; 241-291; 344-366; 394-403; 412-433
ae68_029	ae68_029.xml	True	3	86-100; 112-157; 202-237
ae68_030	ae68_030.xml	True	10	50-53; 65-75; 89-89; 136-164; 204-224; 242-242; 260-303; 340-350; 387-397; 412-428
ae68_031	ae68_031.xml	True	6	35-52; 70-96; 137-189; 242-266; 308-358; 365-381
ae68_032	ae68_032.xml	True	5	30-75; 87-87; 134-158; 177-218; 303-340
ae68_033	ae68_033.xml	True	12	78-101; 129-142; 155-176; 218-241; 278-295; 314-363; 375-386; 411-453; 483-502; 513-535; 549-593; 605-605
ae68_034	ae68_034.xml	True	5	67-107; 116-144; 178-191; 218-231; 242-243
ae68_035	ae68_035.xml	True	12	74-100; 110-128; 144-170; 191-204; 247-283; 292-323; 368-388; 438-466; 482-482; 522-552; 566-577; 631-657
ae68_036	ae68_036.xml	True	6	78-106; 118-127; 145-145; 187-223; 257-273; 285-297
ae68_037	ae68_037.xml	True	7	59-88; 97-112; 121-134; 176-200; 217-240; 267-272; 284-290
ae68_038	ae68_038.xml	True	4	129-146; 158-211; 259-287; 316-322
ae68_039	ae68_039.xml	True	3	64-77; 124-175; 198-198
ae68_040	ae68_040.xml	True	13	86-108; 116-142; 197-210; 228-250; 270-278; 293-312; 364-380; 397-428; 441-455; 477-506; 517-529; 543-546; 565-565
ae68_041	ae68_041.xml	True	5	51-87; 97-116; 158-171; 224-249; 276-313
ae68_042	ae68_042.xml	True	3	89-100; 142-157; 166-190
ae68_043	ae68_043.xml	True	5	95-104; 142-171; 205-229; 246-264; 280-282
ae68_044	ae68_044.xml	True	12	106-131; 140-156; 169-205; 225-253; 281-323; 335-350; 388-419; 481-492; 503-520; 546-556; 566-586; 633-647
ae68_045	ae68_045.xml	True	5	41-54; 62-130; 155-164; 189-204; 257-296
ae68_046	ae68_046.xml	True	6	55-78; 87-97; 137-137; 172-200; 247-260; 273-310
ae68_047	ae68_047.xml	True	8	100-125; 135-135; 173-198; 235-266; 275-282; 295-299; 318-366; 422-456
ae68_048	ae68_048.xml	True	8	43-50; 75-97; 111-151; 171-197; 235-247; 288-328; 340-360; 414-441
ae68_049	ae68_049.xml	True	8	96-138; 147-169; 187-204; 243-286; 325-336; 350-359; 375-422; 455-479
ae68_050	ae68_050.xml	True	7	97-106; 121-128; 158-193; 203-215; 257-284; 307-314; 331-331
ae68_051	ae68_051.xml	True	7	76-83; 93-133; 174-197; 222-255; 315-319; 358-358; 403-427
ae68_052	ae68_052.xml	True	11	46-50; 105-134; 146-168; 177-183; 215-228; 274-288; 297-305; 331-342; 374-397; 422-432; 444-448
ae68_053	ae68_053.xml	True	6	29-65; 96-108; 138-178; 189-207; 220-230; 247-257
ae68_054	ae68_054.xml	True	5	82-125; 136-156; 176-190; 244-262; 272-287
ae68_055	ae68_055.xml	True	7	108-131; 144-155; 170-209; 255-269; 330-330; 376-398; 407-421
ae68_056	ae68_056.xml	True	7	42-56; 111-111; 148-171; 210-213; 229-236; 255-255; 340-382
ae68_057	ae68_057.xml	True	12	83-96; 108-120; 154-183; 227-237; 256-258; 282-330; 370-374; 387-440; 454-476; 503-519; 546-602; 616-628
ae68_058	ae68_058.xml	True	3	90-101; 116-142; 184-244
ae69_001	ae69_001.xml	True	3	57-93; 116-122; 167-167
ae69_002	ae69_002.xml	True	9	40-59; 92-129; 138-154; 194-227; 243-248; 271-307; 350-369; 389-401; 412-497
ae69_003	ae69_003.xml	True	3	63-64; 107-120; 157-157
ae69_004	ae69_004.xml	True	5	110-131; 140-165; 186-203; 228-281; 300-300
ae69_005	ae69_005.xml	True	8	85-98; 111-148; 187-187; 218-232; 257-257; 273-313; 354-386; 395-410
ae69_006	ae69_006.xml	True	4	50-86; 132-148; 180-218; 230-238
ae69_007	ae69_007.xml	True	7	49-76; 125-174; 227-243; 280-289; 303-313; 330-392; 448-473
ae69_008	ae69_008.xml	True	7	56-87; 143-163; 186-190; 204-254; 282-309; 316-333; 342-356
ae69_009	ae69_009.xml	True	5	84-114; 128-149; 164-174; 194-213; 222-234
ae69_010	ae69_010.xml	True	11	46-46; 52-94; 125-170; 219-228; 243-291; 332-354; 371-371; 408-417; 441-466; 496-507; 521-527
ae69_011	ae69_011.xml	True	9	55-95; 103-120; 144-155; 186-198; 215-215; 238-307; 357-389; 406-422; 467-487
ae69_012	ae69_012.xml	True	7	77-97; 114-162; 190-208; 237-280; 344-355; 411-411; 452-471
ae69_013	ae69_013.xml	True	3	52-73; 107-132; 140-173
ae69_014	ae69_014.xml	True	3	70-78; 115-133; 143-206
ae69_015	ae69_015.xml	True	4	36-130; 161-170; 194-227; 237-245
ae69_016	ae69_016.xml	True	4	58-79; 88-105; 117-229; 257-257
ae69_017	ae69_017.xml	True	13	27-45; 67-67; 84-99; 131-171; 200-200; 221-259; 300-325; 335-413; 425-477; 461-476; 560-577; 590-615; 653-676
ae69_018	ae69_018.xml	True	4	65-107; 154-185; 203-239; 250-261
ae69_019	ae69_019.xml	True	7	25-40; 55-67; 89-154; 191-257; 309-337; 372-391; 402-421
ae69_020	ae69_020.xml	True	3	31-54; 99-118; 155-186
ae69_021	ae69_021.xml	True	9	36-45; 89-97; 137-152; 168-220; 232-235; 252-261; 284-335; 369-402; 423-477
ae69_022	ae69_022.xml	True	9	32-58; 98-124; 173-199; 228-244; 261-261; 279-339; 375-426; 473-499; 518-551
ae69_023	ae69_023.xml	True	11	61-61; 88-99; 109-124; 164-243; 263-263; 285-357; 393-414; 451-472; 490-499; 526-544; 557-571
ae69_024	ae69_024.xml	True	8	21-47; 60-77; 111-174; 201-201; 221-286; 312-345; 367-380; 396-432
ae69_025	ae69_025.xml	True	6	37-100; 124-144; 158-172; 215-258; 291-311; 321-329
ae69_026	ae69_026.xml	True	6	45-80; 90-155; 202-224; 266-271; 323-334; 343-352
ae69_027	ae69_027.xml	True	8	70-70; 103-117; 132-190; 203-220; 268-322; 426-438; 450-457; 520-520
ae69_028	ae69_028.xml	True	12	52-52; 106-123; 160-174; 203-267; 306-321; 338-393; 422-461; 505-536; 588-604; 623-686; 712-716; 730-738
ae69_029	ae69_029.xml	True	7	45-112; 124-132; 143-164; 190-212; 256-301; 336-361; 377-398
ae69_030	ae69_030.xml	True	4	46-65; 75-80; 94-150; 157-164
ae69_031	ae69_031.xml	True	4	37-66; 96-129; 164-186; 213-244
ae69_032	ae69_032.xml	True	3	36-73; 92-143; 170-181
ae69_033	ae69_033.xml	True	3	47-74; 98-120; 160-200
ae69_034	ae69_034.xml	True	11	40-48; 84-86; 123-150; 191-225; 228-242; 261-348; 384-401; 445-467; 479-497; 517-532; 542-553
ae69_035	ae69_035.xml	True	5	55-59; 68-76; 88-106; 120-171; 184-203
ae69_036	ae69_036.xml	True	3	75-75; 130-144; 160-194
ae69_037	ae69_037.xml	True	3	42-67; 96-111; 151-174
ae69_038	ae69_038.xml	True	8	40-40; 57-80; 121-166; 190-199; 212-310; 350-370; 391-419; 430-453
ae69_039	ae69_039.xml	True	2	56-84; 109-157
ae69_040	ae69_040.xml	True	6	67-76; 104-122; 143-213; 279-314; 342-366; 385-402
ae69_041	ae69_041.xml	True	8	78-96; 116-116; 148-168; 194-224; 231-241; 257-309; 402-431; 452-455
ae69_042	ae69_042.xml	True	6	63-83; 97-138; 148-172; 335-340; 387-409; 417-436
ae69_043	ae69_043.xml	True	4	28-39; 67-67; 116-116; 139-168
ae69_044	ae69_044.xml	True	6	45-60; 102-161; 203-226; 238-246; 265-312; 366-387
ae69_045	ae69_045.xml	True	7	48-80; 100-103; 121-173; 186-224; 336-348; 357-385; 431-455
ae69_046	ae69_046.xml	True	5	109-124; 137-162; 178-200; 221-253; 264-278
ae69_047	ae69_047.xml	True	3	120-147; 197-216; 227-227
ae69_048	ae69_048.xml	True	6	33-49; 65-65; 108-145; 177-182; 247-262; 276-286
ae70_001	ae70_001.xml	True	10	58-58; 106-129; 172-212; 225-243; 301-309; 313-343; 356-424; 473-531; 561-573; 626-626
ae70_002	ae70_002.xml	True	5	60-80; 124-169; 226-268; 322-390; 434-463
ae70_003	ae70_003.xml	True	9	54-66; 101-118; 129-146; 233-245; 249-279; 287-358; 437-460; 497-504; 559-596
ae70_004	ae70_004.xml	True	7	94-120; 184-194; 200-229; 238-305; 339-370; 377-416; 459-485
ae70_005	ae70_005.xml	True	9	51-70; 84-99; 149-166; 203-232; 276-314; 368-416; 487-541; 567-589; 614-651
ae70_006	ae70_006.xml	True	3	111-147; 161-207; 294-334
ae70_007	ae70_007.xml	True	9	35-54; 83-100; 176-199; 226-237; 278-316; 327-379; 435-458; 499-533; 538-606
ae70_008	ae70_008.xml	True	3	50-85; 89-123; 177-230
ae70_009	ae70_009.xml	True	7	41-72; 81-114; 124-207; 240-362; 421-449; 485-529; 584-605
ae70_010	ae70_010.xml	True	8	39-79; 92-106; 143-182; 213-249; 257-274; 286-349; 427-453; 491-491
ae70_011	ae70_011.xml	True	9	130-135; 180-192; 250-284; 315-330; 337-436; 480-480; 537-563; 610-628; 656-693
ae70_012	ae70_012.xml	True	6	53-67; 111-150; 163-194; 224-235; 245-264; 274-373
ae70_013	ae70_013.xml	True	7	48-63; 94-123; 171-213; 230-234; 276-310; 350-366; 378-389
ae70_014	ae70_014.xml	True	10	44-44; 54-85; 103-128; 180-184; 233-239; 247-281; 290-347; 435-477; 555-578; 626-639
ae70_015	ae70_015.xml	True	8	58-88; 115-141; 165-188; 223-258; 273-359; 435-484; 513-584; 611-629
ae70_016	ae70_016.xml	True	6	66-111; 142-181; 216-241; 285-348; 385-427; 441-467
ae70_017	ae70_017.xml	True	8	55-93; 119-119; 163-189; 235-267; 279-313; 328-376; 436-471; 526-539
ae70_018	ae70_018.xml	True	8	64-89; 127-157; 166-193; 236-260; 308-333; 339-370; 382-432; 508-531
ae70_019	ae70_019.xml	True	4	38-73; 95-134; 142-172; 234-234
ae70_020	ae70_020.xml	True	7	105-121; 130-132; 152-152; 173-233; 298-318; 384-416; 455-455
ae70_021	ae70_021.xml	True	7	60-81; 144-165; 182-263; 319-351; 392-420; 475-475; 540-572
ae70_022	ae70_022.xml	True	11	34-62; 89-114; 128-139; 173-182; 199-218; 228-245; 262-276; 296-347; 399-452; 474-474; 525-563
ae70_023	ae70_023.xml	True	8	76-114; 142-167; 189-229; 269-291; 348-382; 462-524; 555-641; 697-708
ae70_024	ae70_024.xml	True	12	28-28; 78-111; 121-185; 191-217; 270-289; 306-322; 333-352; 363-418; 478-506; 544-563; 575-603; 629-676
ae70_025	ae70_025.xml	True	9	49-79; 110-204; 261-291; 339-352; 392-418; 428-466; 493-533; 552-559; 572-589
ae70_026	ae70_026.xml	True	9	27-55; 85-113; 149-179; 240-243; 249-279; 296-330; 374-407; 444-451; 489-519
ae70_027	ae70_027.xml	True	5	62-81; 122-154; 162-238; 267-294; 310-326
ae70_028	ae70_028.xml	True	8	65-89; 122-151; 219-229; 275-276; 306-340; 399-424; 436-498; 566-597
ae70_029	ae70_029.xml	True	6	46-81; 123-171; 206-260; 272-285; 305-368; 450-490
ae70_030	ae70_030.xml	True	8	34-63; 80-90; 120-150; 193-214; 223-243; 251-297; 386-402; 441-441
ae70_031	ae70_031.xml	True	6	45-54; 77-101; 164-239; 312-331; 370-408; 465-488
ae70_032	ae70_032.xml	True	8	77-102; 137-143; 197-211; 250-279; 301-338; 412-412; 441-441; 496-513
ae70_033	ae70_033.xml	True	7	41-54; 74-110; 133-149; 215-273; 342-367; 405-435; 477-491
ae70_034	ae70_034.xml	True	9	40-40; 82-113; 127-171; 222-261; 273-286; 305-333; 405-454; 484-499; 582-608
ae70_035	ae70_035.xml	True	16	33-45; 48-59; 116-121; 173-193; 202-217; 231-277; 317-338; 349-412; 422-458; 475-475; 535-548; 593-627; 636-676; 724-724; 781-816; 823-854
ae70_036	ae70_036.xml	True	6	52-89; 145-186; 219-256; 270-291; 306-401; 461-494
ae70_037	ae70_037.xml	True	14	72-86; 125-172; 181-221; 253-287; 344-344; 387-451; 490-518; 525-533; 589-638; 645-682; 689-706; 740-764; 784-792; 802-835
ae70_038	ae70_038.xml	True	9	34-65; 79-126; 179-206; 260-290; 303-335; 377-381; 392-427; 439-532; 617-635
ae70_039	ae70_039.xml	True	8	57-102; 141-145; 156-181; 217-230; 252-284; 291-327; 333-403; 459-514
ae70_040	ae70_040.xml	True	3	52-102; 108-192; 226-268
ae70_041	ae70_041.xml	True	7	31-66; 98-106; 161-201; 212-227; 270-298; 353-370; 380-402
ae70_042	ae70_042.xml	True	4	97-137; 142-187; 203-242; 267-319
ae70_043	ae70_043.xml	True	12	49-75; 82-104; 131-166; 192-223; 264-305; 320-376; 447-486; 549-597; 605-623; 674-724; 738-763; 815-858
ae70_044	ae70_044.xml	True	5	57-90; 104-134; 182-227; 245-266; 280-302
ae70_045	ae70_045.xml	True	7	72-114; 123-154; 159-183; 192-242; 277-307; 341-374; 384-409
ae70_046	ae70_046.xml	True	4	103-155; 185-234; 248-271; 279-300
ae70_047	ae70_047.xml	True	10	87-92; 144-181; 196-208; 245-261; 289-318; 358-427; 468-475; 518-537; 551-638; 646-678
ae70_048	ae70_048.xml	True	13	66-95; 121-135; 151-203; 230-246; 260-278; 290-383; 390-424; 461-493; 523-523; 531-551; 600-609; 656-701; 773-796
ae70_049	ae70_049.xml	True	4	69-95; 102-177; 182-205; 237-271
ae70_050	ae70_050.xml	True	8	80-115; 156-202; 230-254; 266-293; 302-367; 409-438; 462-506; 514-514
ae70_051	ae70_051.xml	True	6	37-79; 85-109; 114-143; 157-174; 237-260; 293-330
ae70_052	ae70_052.xml	True	6	66-131; 165-208; 242-282; 289-318; 347-361; 372-394
ae70_053	ae70_053.xml	True	7	63-63; 92-136; 148-225; 231-297; 385-427; 433-460; 498-528
ae70_054	ae70_054.xml	True	6	71-115; 124-181; 210-214; 262-312; 411-411; 454-476
ae70_055	ae70_055.xml	True	3	98-150; 204-277; 285-342
ae70_056	ae70_056.xml	True	6	62-105; 112-124; 185-200; 217-244; 294-303; 313-330
ae70_057	ae70_057.xml	True	7	37-56; 102-134; 146-199; 242-283; 311-341; 404-404; 465-494
ae70_058	ae70_058.xml	True	6	71-130; 145-145; 200-267; 273-304; 354-395; 429-446
ae70_059	ae70_059.xml	True	4	59-142; 148-175; 181-185; 244-264
ae70_060	ae70_060.xml	True	5	94-123; 131-161; 168-233; 252-263; 276-299
ae77_001	ae77_001.xml	True	3	74-101; 114-192; 246-355
ae77_002	ae77_002.xml	True	9	47-93; 108-188; 200-223; 273-310; 370-425; 436-492; 537-562; 576-576; 620-647
ae77_003	ae77_003.xml	True	3	155-163; 229-323; 339-349
ae77_004	ae77_004.xml	True	7	85-113; 135-290; 323-442; 456-541; 555-574; 595-623; 637-649
ae77_005	ae77_005.xml	True	11	88-96; 144-168; 176-214; 259-299; 321-341; 361-387; 437-498; 526-544; 558-590; 616-631; 643-662
ae77_006	ae77_006.xml	True	8	42-42; 118-133; 145-209; 233-303; 346-359; 416-484; 495-542; 626-668
ae77_007	ae77_007.xml	True	6	63-209; 223-251; 268-268; 317-384; 422-432; 451-467
ae77_008	ae77_008.xml	True	4	37-86; 133-150; 210-269; 390-436
ae77_009	ae77_009.xml	True	3	104-138; 148-209; 245-402
ae77_010	ae77_010.xml	True	7	99-127; 140-242; 255-307; 319-399; 427-530; 572-603; 615-672
ae77_011	ae77_011.xml	True	6	62-123; 145-259; 306-311; 331-385; 464-495; 512-675
ae77_012	ae77_012.xml	True	6	58-218; 234-249; 269-289; 306-359; 455-474; 490-716
ae77_013	ae77_013.xml	True	3	185-233; 245-245; 300-421
ae77_014	ae77_014.xml	True	4	94-157; 175-320; 329-329; 378-478
ae77_015	ae77_015.xml	True	5	138-207; 220-273; 294-373; 397-428; 440-484
ae77_016	ae77_016.xml	True	7	192-205; 216-262; 274-365; 377-433; 520-534; 567-680; 689-701
ae77_017	ae77_017.xml	True	11	70-71; 136-154; 185-208; 225-267; 303-347; 404-435; 447-458; 473-531; 582-695; 735-735; 800-886
ae77_018	ae77_018.xml	True	11	72-85; 147-201; 214-255; 312-338; 357-381; 400-450; 500-553; 587-617; 634-679; 704-718; 735-755
ae77_019	ae77_019.xml	True	8	38-68; 85-85; 148-185; 218-243; 257-270; 284-325; 431-455; 482-482
ae77_020	ae77_020.xml	True	4	174-276; 288-301; 313-341; 414-432
ae77_021	ae77_021.xml	True	5	112-182; 195-220; 232-317; 348-370; 384-414
ae77_022	ae77_022.xml	True	12	56-97; 109-147; 173-202; 229-237; 288-325; 334-372; 428-455; 533-552; 564-564; 636-660; 676-716; 785-837
ae77_023	ae77_023.xml	True	10	12-100; 114-129; 139-175; 209-226; 238-257; 270-319; 399-399; 433-452; 469-512; 559-581
ae77_024	ae77_024.xml	True	6	92-141; 167-244; 280-302; 327-357; 430-489; 502-556
ae77_025	ae77_025.xml	True	8	44-81; 96-112; 173-216; 252-283; 295-315; 335-383; 469-489; 511-521
ae77_026	ae77_026.xml	True	9	9-34; 83-130; 165-181; 225-244; 293-311; 323-390; 425-427; 453-460; 476-490
ae77_027	ae77_027.xml	True	3	46-179; 191-224; 290-311
ae77_028	ae77_028.xml	True	8	41-68; 79-89; 140-174; 211-231; 245-260; 273-300; 385-403; 426-426
ae77_029	ae77_029.xml	True	11	56-82; 98-137; 169-197; 250-272; 286-330; 370-399; 409-409; 463-486; 507-517; 532-570; 583-620
ae77_030	ae77_030.xml	True	7	55-196; 208-231; 238-271; 287-369; 407-427; 469-483; 493-513
ae77_031	ae77_031.xml	True	16	35-96; 109-132; 145-188; 221-237; 296-313; 323-350; 397-470; 506-530; 539-616; 629-639; 660-682; 694-713; 728-761; 850-856; 863-877; 921-964
ae77_032	ae77_032.xml	True	7	47-230; 240-264; 274-321; 336-386; 422-455; 487-514; 522-541
ae77_033	ae77_033.xml	True	6	56-149; 174-215; 229-242; 302-383; 414-423; 441-462
ae77_034	ae77_034.xml	True	12	60-112; 139-171; 185-245; 308-341; 416-444; 480-556; 603-611; 621-662; 712-733; 746-771; 786-864; 875-895
ae77_035	ae77_035.xml	True	3	150-330; 341-352; 364-462
ae77_036	ae77_036.xml	True	5	128-241; 251-298; 306-385; 412-435; 449-471
